route_id,service_id,trip_id,trip_headsign,block_id,trip_short_name,direction_id,wheelchair_accessible,shape_id
旭町通り線(37031),平日,平日_12時02分_系統37031,M42南高校（旭町通り線）,,,0,1,37031
浪館通り線(35161),平日,平日_12時04分_系統35161,P40慈恵会病院（浪館通り線）,,,0,0,35161
造道・八重田線(39202),平日,平日_12時05分_系統39202,C10県病→東部〈営〉（造道・八重田線）,,,1,0,39202
新町線(12142),平日,平日_12時06分_系統12142,B1明の星→青森駅（新町線）,,,1,1,12142
中筒井線(8021),平日,平日_12時07分_系統8021,J24田茂木沢（中筒井線）,,,0,0,8021
石江・新城線(39232),平日,平日_12時08分_系統39232,T50西部〈営〉（石江・新城線）,,,0,1,39232
西バイパス線(41132),平日,平日_12時08分_系統41132,U50西部〈営〉（西バイパス線）,,,0,0,41132
新町線(19032),平日,平日_12時10分_系統19032,B1中筒井→青森駅（新町線）,,,1,0,19032
東バイパス線(56062),平日,平日_12時10分_系統56062,E10東部〈営〉（東バイパス線）,,,0,1,56062
滝内・三内線(44373),平日,平日_12時10分_系統44373,R52つくしが丘病院（滝内・三内線）,,,0,0,44373
野木和団地線(42021),平日,平日_12時11分_系統42021,1駅西口（西口駅前広場）,,,1,1,42021
国道・古川線(21022),平日,平日_12時12分_系統21022,A1青森駅（国道・古川線）,,,1,1,21022
石江・新城線(22172),平日,平日_12時12分_系統22172,T50西部〈営〉（石江・新城線）,,,1,1,22172
沖館・新田線(45131),平日,平日_12時14分_系統45131,W53野木和団地（沖館・新田線）,,,0,1,45131
観光通り線(21021),平日,平日_12時14分_系統21021,K34市民病院（観光通り線）,,,0,1,21021
国道・古川線(1021),平日,平日_12時15分_系統1021,A1青森駅（国道・古川線）,,,1,0,1021
旭町通り線(28111),平日,平日_12時17分_系統28111,M43朝日放送（旭町通り線）,,,0,1,28111
造道・八重田線(1022),平日,平日_12時17分_系統1022,C10古川→東部〈営〉（造道・八重田線）,,,0,0,1022
国道・古川線(39322),平日,平日_12時17分_系統39322,A1青森駅（国道・古川線）,,,1,1,39322
国道・古川線(6172),平日,平日_12時18分_系統6172,A1小柳団地→青森駅（国道・古川線）,,,1,0,6172
観光通り線(21031),平日,平日_12時20分_系統21031,K34市民病院（観光通り線）,,,0,1,21031
横内環状(14022),平日,平日_12時20分_系統14022,K32横内環状→青森駅（観光通り線）,,,1,1,14022
松森・浜館線(12061),平日,平日_12時23分_系統12061,H21戸山団地（松森・浜館線）,,,0,1,12061
国道・古川線(1061),平日,平日_12時24分_系統1061,A1青森駅（国道・古川線）,,,1,1,1061
浪館通り線(35161),平日,平日_12時25分_系統35161,P40慈恵会病院（浪館通り線）,,,0,1,35161
観光通り線(21112),平日,平日_12時28分_系統21112,K34市民病院（観光通り線）,,,0,0,21112
国道・古川線(38052),平日,平日_12時28分_系統38052,A1青森駅（国道・古川線）,,,1,0,38052
新町線(15032),平日,平日_12時30分_系統15032,B1中筒井→青森駅（新町線）,,,1,1,15032
国道・古川線(1051),平日,平日_12時30分_系統1051,A1青森駅（国道・古川線）,,,1,1,1051
小柳線(6141),平日,平日_12時30分_系統6141,F10東部〈営〉（小柳線(岡造道経由)）,,,0,0,6141
新町線(12142),平日,平日_12時31分_系統12142,B1明の星→青森駅（新町線）,,,1,0,12142
国道・古川線(41131),平日,平日_12時33分_系統41131,A1西バイパス→青森駅（国道・古川線）,,,1,1,41131
造道・八重田線(1062),平日,平日_12時33分_系統1062,C12古川→県立中央病院（造道・八重田線）,,,0,1,1062
沖館・新田線(45181),平日,平日_12時33分_系統45181,W53野木和団地（沖館・新田線）,,,0,1,45181
国道・古川線(24012),平日,平日_12時34分_系統24012,A1観光通り→青森駅（国道・古川線）,,,1,1,24012
浜田循環(80031),平日,平日_12時35分_系統80031,M35浜田循環→青森駅（旭町通り線）,,,1,1,80031
観光通り線(22021),平日,平日_12時35分_系統22021,K37問屋町（観光通り線）,,,0,1,22021
石江・新城線(39142),平日,平日_12時36分_系統39142,T50西部〈営〉（石江・新城線）,,,0,1,39142
国道・古川線(39192),平日,平日_12時37分_系統39192,A1青森駅（国道・古川線）,,,1,1,39192
東バイパス線(56062),平日,平日_12時38分_系統56062,E10東部〈営〉（東バイパス線）,,,0,1,56062
石江・新城線(16052),平日,平日_12時38分_系統16052,T50西部〈営〉（石江・新城線）,,,1,1,16052
県立美術館線(36251),平日,平日_12時39分_系統36251,S51三内丸山遺跡（県立美術館線）,,,0,1,36251
国道・古川線(33102),平日,平日_12時40分_系統33102,A1中大野→青森駅（国道・古川線）,,,1,1,33102
沖館・新田線(47031),平日,平日_12時41分_系統47031,W54後潟（沖館・新田線）,,,0,0,47031
新町線(49022),平日,平日_12時41分_系統49022,B1青森駅（新町線）,,,1,1,49022
国道・古川線(47032),平日,平日_12時41分_系統47032,A1青森駅（国道・古川線）,,,1,0,47032
石江・新城線(21032),平日,平日_12時42分_系統21032,T50西部〈営〉（石江・新城線）,,,1,0,21032
国道・古川線(1051),平日,平日_12時43分_系統1051,A1青森駅（国道・古川線）,,,1,0,1051
石江・新城線(42031),平日,平日_12時47分_系統42031,T50西部〈営〉（石江・新城線）,,,0,1,42031
国道・古川線(36252),平日,平日_12時47分_系統36252,A1西滝→青森駅（国道・古川線）,,,1,1,36252
国道・古川線(35162),平日,平日_12時48分_系統35162,A1青森駅（国道・古川線）,,,1,0,35162
造道・八重田線(37042),平日,平日_12時48分_系統37042,C10県病→東部〈営〉（造道・八重田線）,,,1,1,37042
造道・八重田線(45022),平日,平日_12時49分_系統45022,C10県病→東部〈営〉（造道・八重田線）,,,1,0,45022
浪館通り線(35161),平日,平日_12時49分_系統35161,P40慈恵会病院（浪館通り線）,,,0,1,35161
明の星通り線(12122),平日,平日_12時50分_系統12122,G21戸山団地（明の星通り線）,,,0,0,12122
新城線(42032),平日,平日_12時50分_系統42032,1駅西口（西口駅前広場）,,,1,0,42032
横内環状(14021),平日,平日_12時50分_系統14021,J32横内環状→青森駅（中筒井線）,,,1,1,14021
造道・八重田線(49021),平日,平日_12時53分_系統49021,C11浅虫温泉駅（造道・八重田線）,,,0,1,49021
国道・古川線(21022),平日,平日_12時53分_系統21022,A1青森駅（国道・古川線）,,,1,1,21022
観光通り線(24011),平日,平日_12時54分_系統24011,K33学校教育センター（観光通り線）,,,0,1,24011
石江・新城線(39321),平日,平日_12時57分_系統39321,T50西部〈営〉（石江・新城線）,,,0,0,39321
造道・八重田線(1022),平日,平日_12時58分_系統1022,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1022
沖館・新田線(45141),平日,平日_12時59分_系統45141,W53野木和団地（沖館・新田線）,,,0,1,45141
観光通り線(21031),平日,平日_12時59分_系統21031,K34市民病院（観光通り線）,,,0,1,21031
国道・古川線(16152),平日,平日_13時00分_系統16152,A1中央大橋→青森駅（国道・古川線）,,,1,1,16152
浜田循環(80041),平日,平日_13時00分_系統80041,K35浜田循環→青森駅（観光通り線）,,,1,1,80041
西バイパス線(41091),平日,平日_13時02分_系統41091,U50西部〈営〉（西バイパス線）,,,0,0,41091
旭町通り線(48021),平日,平日_13時02分_系統48021,M42南高校（旭町通り線）,,,0,1,48021
国道・古川線(1042),平日,平日_13時02分_系統1042,A1青森駅（国道・古川線）,,,1,0,1042
新町線(12062),平日,平日_13時03分_系統12062,B1浜館→青森駅（新町線）,,,1,1,12062
国道・古川線(44374),平日,平日_13時03分_系統44374,A1青森駅（国道・古川線）,,,1,0,44374
国道・古川線(39052),平日,平日_13時04分_系統39052,A1青森駅（国道・古川線）,,,1,1,39052
造道・八重田線(45012),平日,平日_13時05分_系統45012,C10県病→東部〈営〉（造道・八重田線）,,,1,1,45012
小柳線(6171),平日,平日_13時05分_系統6171,F12県立中央病院（小柳線(桜川経由)）,,,0,0,6171
新町線(8022),平日,平日_13時05分_系統8022,B1中筒井→青森駅（新町線）,,,1,0,8022
国道・古川線(25052),平日,平日_13時05分_系統25052,A1青森駅（国道・古川線）,,,1,1,25052
国道・古川線(56021),平日,平日_13時05分_系統56021,A1東バイパス→青森駅（国道・古川線）,,,1,0,56021
浪館通り線(35161),平日,平日_13時08分_系統35161,P40慈恵会病院（浪館通り線）,,,0,1,35161
造道・八重田線(3022),平日,平日_13時08分_系統3022,C10新町→東部〈営〉（造道・八重田線）,,,0,1,3022
福祉増進センター(48211),平日,平日_13時10分_系統48211,60しあわせプラザ（福祉増進センター）,,,1,1,48211
滝内・三内線(44373),平日,平日_13時12分_系統44373,R52つくしが丘病院（滝内・三内線）,,,0,0,44373
浪館通り線(21152),平日,平日_13時12分_系統21152,P40慈恵会病院（浪館通り線）,,,1,0,21152
国道・古川線(22022),平日,平日_13時12分_系統22022,A1観光通り→青森駅（国道・古川線）,,,1,1,22022
観光通り線(22071),平日,平日_13時13分_系統22071,K37問屋町（観光通り線）,,,0,0,22071
中筒井線(15031),平日,平日_13時14分_系統15031,J20昭和大仏（中筒井線）,,,0,1,15031
造道・八重田線(1052),平日,平日_13時15分_系統1052,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1052
国道・古川線(1061),平日,平日_13時18分_系統1061,A1青森駅（国道・古川線）,,,1,1,1061
国道・古川線(39052),平日,平日_13時19分_系統39052,A1青森駅（国道・古川線）,,,1,1,39052
小柳線(6161),平日,平日_13時19分_系統6161,F10東部〈営〉（小柳線(桜川経由)）,,,0,0,6161
西バイパス線(49131),平日,平日_13時20分_系統49131,U5新青森駅東口（西バイパス線）,,,1,1,49131
横内環状(14022),平日,平日_13時20分_系統14022,K32横内環状→青森駅（観光通り線）,,,1,1,14022
東バイパス線(56022),平日,平日_13時21分_系統56022,E10東部〈営〉（東バイパス線）,,,0,1,56022
国道・古川線(21022),平日,平日_13時23分_系統21022,A1青森駅（国道・古川線）,,,1,1,21022
新町線(12142),平日,平日_13時27分_系統12142,B1明の星→青森駅（新町線）,,,1,1,12142
国道・古川線(39062),平日,平日_13時30分_系統39062,A1青森駅（国道・古川線）,,,1,1,39062
明の星通り線(12081),平日,平日_13時30分_系統12081,G21戸山団地（明の星通り線）,,,0,1,12081
石江・新城線(39191),平日,平日_13時30分_系統39191,T50西部〈営〉（石江・新城線）,,,0,1,39191
国道・古川線(1021),平日,平日_13時32分_系統1021,A1青森駅（国道・古川線）,,,1,1,1021
観光通り線(17021),平日,平日_13時32分_系統17021,K30モヤヒルズ（観光通り線）,,,0,1,17021
造道・八重田線(35142),平日,平日_13時34分_系統35142,C10県病→東部〈営〉（造道・八重田線）,,,1,1,35142
浜田循環(80031),平日,平日_13時35分_系統80031,M35浜田循環→青森駅（旭町通り線）,,,1,1,80031
造道・八重田線(3022),平日,平日_13時35分_系統3022,C10新町→東部〈営〉（造道・八重田線）,,,0,0,3022
沖館・新田線(47031),平日,平日_13時37分_系統47031,W54後潟（沖館・新田線）,,,0,0,47031
国道・古川線(56021),平日,平日_13時40分_系統56021,A1東バイパス→青森駅（国道・古川線）,,,1,1,56021
造道・八重田線(45022),平日,平日_13時40分_系統45022,C10県病→東部〈営〉（造道・八重田線）,,,1,1,45022
造道・八重田線(39222),平日,平日_13時40分_系統39222,C10県病→東部〈営〉（造道・八重田線）,,,1,0,39222
東バイパス線(56062),平日,平日_13時42分_系統56062,E10東部〈営〉（東バイパス線）,,,0,0,56062
小柳線(6171),平日,平日_13時43分_系統6171,F12県立中央病院（小柳線(桜川経由)）,,,0,0,6171
県立美術館線(36201),平日,平日_13時43分_系統36201,S51三内丸山遺跡（県立美術館線）,,,0,1,36201
横内環状(14021),平日,平日_13時45分_系統14021,J32横内環状→青森駅（中筒井線）,,,1,1,14021
国道・古川線(24012),平日,平日_13時46分_系統24012,A1観光通り→青森駅（国道・古川線）,,,1,1,24012
観光通り線(21021),平日,平日_13時46分_系統21021,K34市民病院（観光通り線）,,,0,1,21021
造道・八重田線(1041),平日,平日_13時47分_系統1041,C12古川→県立中央病院（造道・八重田線）,,,0,0,1041
沖館・新田線(21082),平日,平日_13時49分_系統21082,W53野木和団地（沖館・新田線）,,,0,1,21082
石江・新城線(39181),平日,平日_13時49分_系統39181,T50西部〈営〉（石江・新城線）,,,0,1,39181
浪館通り線(38031),平日,平日_13時50分_系統38031,P41細越（浪館通り線）,,,0,1,38031
国道・古川線(36202),平日,平日_13時50分_系統36202,A1西滝→青森駅（国道・古川線）,,,1,1,36202
新町線(15032),平日,平日_13時50分_系統15032,B1中筒井→青森駅（新町線）,,,1,1,15032
国道・古川線(39322),平日,平日_13時50分_系統39322,A1青森駅（国道・古川線）,,,1,1,39322
浪館中央循環(82011),平日,平日_13時52分_系統82011,P35浪館中央循環→青森駅（浪館通り線）,,,1,1,82011
中筒井線(8031),平日,平日_13時52分_系統8031,J24田茂木野（中筒井線）,,,0,1,8031
国道・古川線(6162),平日,平日_13時55分_系統6162,A1小柳団地→青森駅（国道・古川線）,,,1,1,6162
造道・八重田線(1022),平日,平日_13時58分_系統1022,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1022
西バイパス線(41132),平日,平日_13時58分_系統41132,U50西部〈営〉（西バイパス線）,,,0,1,41132
石江・新城線(48012),平日,平日_13時58分_系統48012,T50西部〈営〉（石江・新城線）,,,0,1,48012
浜田循環(80041),平日,平日_14時00分_系統80041,K35浜田循環→青森駅（観光通り線）,,,1,1,80041
造道・八重田線(35142),平日,平日_14時00分_系統35142,C10県病→東部〈営〉（造道・八重田線）,,,1,0,35142
旭町通り線(37031),平日,平日_14時03分_系統37031,M42南高校（旭町通り線）,,,0,1,37031
国道・古川線(39182),平日,平日_14時03分_系統39182,A1青森駅（国道・古川線）,,,1,1,39182
滝内・三内線(44371),平日,平日_14時05分_系統44371,R52岩渡（滝内・三内線）,,,0,1,44371
明の星通り線(13071),平日,平日_14時06分_系統13071,G21沢山（明の星通り線）,,,0,0,13071
造道・八重田線(3022),平日,平日_14時07分_系統3022,C10新町→東部〈営〉（造道・八重田線）,,,0,1,3022
観光通り線(21031),平日,平日_14時09分_系統21031,K34市民病院（観光通り線）,,,0,1,21031
石江・新城線(39051),平日,平日_14時10分_系統39051,T50西部〈営〉（石江・新城線）,,,0,0,39051
沖館・新田線(45021),平日,平日_14時11分_系統45021,W53野木和団地（沖館・新田線）,,,0,1,45021
国道・古川線(45152),平日,平日_14時14分_系統45152,A1青森駅（国道・古川線）,,,1,1,45152
国道・古川線(6152),平日,平日_14時15分_系統6152,A1小柳団地→青森駅（国道・古川線）,,,1,0,6152
国道・古川線(28112),平日,平日_14時15分_系統28112,A1中大野→青森駅（国道・古川線）,,,1,1,28112
国道・古川線(39052),平日,平日_14時16分_系統39052,A1青森駅（国道・古川線）,,,1,1,39052
国道・古川線(35162),平日,平日_14時17分_系統35162,A1青森駅（国道・古川線）,,,1,1,35162
横内環状(14021),平日,平日_14時19分_系統14021,J32横内環状→青森駅（中筒井線）,,,1,0,14021
国道・古川線(21022),平日,平日_14時20分_系統21022,A1青森駅（国道・古川線）,,,1,1,21022
東バイパス線(56022),平日,平日_14時20分_系統56022,E10東部〈営〉（東バイパス線）,,,0,1,56022
造道・八重田線(22072),平日,平日_14時21分_系統22072,C10県病→東部〈営〉（造道・八重田線）,,,1,0,22072
国道・古川線(39052),平日,平日_14時22分_系統39052,A1青森駅（国道・古川線）,,,1,0,39052
松森・浜館線(12061),平日,平日_14時22分_系統12061,H21戸山団地（松森・浜館線）,,,0,1,12061
国道・古川線(44372),平日,平日_14時23分_系統44372,A1青森駅（国道・古川線）,,,1,0,44372
国道・古川線(56021),平日,平日_14時23分_系統56021,A1東バイパス→青森駅（国道・古川線）,,,1,1,56021
横内環状(14022),平日,平日_14時23分_系統14022,K32横内環状→青森駅（観光通り線）,,,1,1,14022
旭町通り線(33091),平日,平日_14時25分_系統33091,M44中大野→野木（旭町通り線）,,,0,1,33091
新町線(49022),平日,平日_14時25分_系統49022,B1青森駅（新町線）,,,1,1,49022
国道・古川線(36252),平日,平日_14時26分_系統36252,A1西滝→青森駅（国道・古川線）,,,1,1,36252
国道・古川線(1042),平日,平日_14時28分_系統1042,A1青森駅（国道・古川線）,,,1,0,1042
新町線(12082),平日,平日_14時28分_系統12082,B1明の星→青森駅（新町線）,,,1,1,12082
国道・古川線(39052),平日,平日_14時30分_系統39052,A1青森駅（国道・古川線）,,,1,1,39052
沖館・新田線(45011),平日,平日_14時33分_系統45011,W53野木和団地（沖館・新田線）,,,0,0,45011
小柳線(6171),平日,平日_14時35分_系統6171,F12県立中央病院（小柳線(桜川経由)）,,,0,1,6171
浜田循環(80031),平日,平日_14時35分_系統80031,M35浜田循環→青森駅（旭町通り線）,,,1,1,80031
東バイパス線(56062),平日,平日_14時38分_系統56062,E10東部〈営〉（東バイパス線）,,,0,1,56062
石江・新城線(39191),平日,平日_14時38分_系統39191,T50西部〈営〉（石江・新城線）,,,0,1,39191
新町線(8032),平日,平日_14時39分_系統8032,B1中筒井→青森駅（新町線）,,,1,1,8032
浪館通り線(35161),平日,平日_14時40分_系統35161,P40慈恵会病院（浪館通り線）,,,0,1,35161
国道・古川線(37032),平日,平日_14時40分_系統37032,A1青森駅（国道・古川線）,,,1,1,37032
造道・八重田線(39121),平日,平日_14時41分_系統39121,C12県立中央病院（造道・八重田線）,,,1,1,39121
国道・古川線(17032),平日,平日_14時41分_系統17032,A1観光通り→青森駅（国道・古川線）,,,1,1,17032
横内環状(14021),平日,平日_14時45分_系統14021,J32横内環状→青森駅（中筒井線）,,,1,1,14021
国道・古川線(45132),平日,平日_14時45分_系統45132,A1青森駅（国道・古川線）,,,1,1,45132
観光通り線(22021),平日,平日_14時45分_系統22021,K37問屋町（観光通り線）,,,0,1,22021
新町線(12142),平日,平日_14時50分_系統12142,B1明の星→青森駅（新町線）,,,1,0,12142
国道・古川線(6172),平日,平日_14時50分_系統6172,A1小柳団地→青森駅（国道・古川線）,,,1,0,6172
国道・古川線(1051),平日,平日_14時50分_系統1051,A1青森駅（国道・古川線）,,,1,1,1051
造道・八重田線(1022),平日,平日_14時52分_系統1022,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1022
国道・古川線(47032),平日,平日_14時55分_系統47032,A1青森駅（国道・古川線）,,,1,1,47032
国道・古川線(39182),平日,平日_14時55分_系統39182,A1青森駅（国道・古川線）,,,1,1,39182
石江・新城線(39051),平日,平日_14時58分_系統39051,T50西部〈営〉（石江・新城線）,,,0,1,39051
浜田循環(80041),平日,平日_15時00分_系統80041,K35浜田循環→青森駅（観光通り線）,,,1,1,80041
旭町通り線(28111),平日,平日_15時00分_系統28111,M43朝日放送（旭町通り線）,,,0,1,28111
造道・八重田線(49021),平日,平日_15時02分_系統49021,C11浅虫温泉駅（造道・八重田線）,,,0,1,49021
国道・古川線(41131),平日,平日_15時02分_系統41131,A1西バイパス→青森駅（国道・古川線）,,,1,0,41131
国道・古川線(38052),平日,平日_15時05分_系統38052,A1青森駅（国道・古川線）,,,1,1,38052
中筒井線(15031),平日,平日_15時06分_系統15031,J20昭和大仏（中筒井線）,,,0,1,15031
造道・八重田線(49132),平日,平日_15時07分_系統49132,C11浅虫温泉駅（造道・八重田線）,,,0,1,49132
観光通り線(17021),平日,平日_15時10分_系統17021,K30モヤヒルズ（観光通り線）,,,0,1,17021
国道・古川線(39322),平日,平日_15時10分_系統39322,A1青森駅（国道・古川線）,,,1,0,39322
国道・古川線(21022),平日,平日_15時10分_系統21022,A1青森駅（国道・古川線）,,,1,1,21022
浪館通り線(36221),平日,平日_15時13分_系統36221,P51三内丸山遺跡（浪館通り線）,,,0,1,36221
滝内・三内線(44241),平日,平日_15時13分_系統44241,R52つくしが丘病院（滝内・三内線）,,,0,1,44241
小柳線(6161),平日,平日_15時15分_系統6161,F10東部〈営〉（小柳線(桜川経由)）,,,0,0,6161
新町線(13072),平日,平日_15時16分_系統13072,B1明の星→青森駅（新町線）,,,1,0,13072
造道・八重田線(1062),平日,平日_15時17分_系統1062,C12古川→県立中央病院（造道・八重田線）,,,0,1,1062
沖館・新田線(45131),平日,平日_15時17分_系統45131,W53野木和団地（沖館・新田線）,,,0,1,45131
国道・古川線(33092),平日,平日_15時20分_系統33092,A1中大野→青森駅（国道・古川線）,,,1,1,33092
横内環状(14021),平日,平日_15時20分_系統14021,J32横内環状→青森駅（中筒井線）,,,1,1,14021
新町線(12062),平日,平日_15時21分_系統12062,B1浜館→青森駅（新町線）,,,1,1,12062
石江・新城線(39321),平日,平日_15時21分_系統39321,T50西部〈営〉（石江・新城線）,,,0,0,39321
観光通り線(21031),平日,平日_15時21分_系統21031,K34市民病院（観光通り線）,,,0,0,21031
国道・古川線(56021),平日,平日_15時23分_系統56021,A1東バイパス→青森駅（国道・古川線）,,,1,0,56021
造道・八重田線(45012),平日,平日_15時25分_系統45012,C10県病→東部〈営〉（造道・八重田線）,,,1,1,45012
横内環状(14022),平日,平日_15時25分_系統14022,K32横内環状→青森駅（観光通り線）,,,1,1,14022
国道・古川線(36252),平日,平日_15時25分_系統36252,A1西滝→青森駅（国道・古川線）,,,1,1,36252
国道・古川線(35162),平日,平日_15時25分_系統35162,A1青森駅（国道・古川線）,,,1,1,35162
国道・古川線(1051),平日,平日_15時25分_系統1051,A1青森駅（国道・古川線）,,,1,1,1051
国道・古川線(39062),平日,平日_15時29分_系統39062,A1青森駅（国道・古川線）,,,1,1,39062
石江・新城線(39191),平日,平日_15時31分_系統39191,T50西部〈営〉（石江・新城線）,,,0,0,39191
国道・古川線(1021),平日,平日_15時33分_系統1021,A1青森駅（国道・古川線）,,,1,0,1021
沖館・新田線(45131),平日,平日_15時33分_系統45131,W53野木和団地（沖館・新田線）,,,0,0,45131
浪館中央循環(82021),平日,平日_15時35分_系統82021,K35浪館中央循環→青森駅（観光通り線）,,,1,1,82021
浜田循環(80031),平日,平日_15時35分_系統80031,M35浜田循環→青森駅（旭町通り線）,,,1,1,80031
明の星通り線(12141),平日,平日_15時36分_系統12141,G21戸山団地（明の星通り線）,,,0,1,12141
国道・古川線(22022),平日,平日_15時37分_系統22022,A1観光通り→青森駅（国道・古川線）,,,1,1,22022
国道・古川線(56021),平日,平日_15時38分_系統56021,A1東バイパス→青森駅（国道・古川線）,,,1,0,56021
浪館通り線(35161),平日,平日_15時41分_系統35161,P40慈恵会病院（浪館通り線）,,,0,1,35161
国道・古川線(1061),平日,平日_15時41分_系統1061,A1青森駅（国道・古川線）,,,1,1,1061
造道・八重田線(1022),平日,平日_15時42分_系統1022,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1022
観光通り線(21171),平日,平日_15時43分_系統21171,K34市民病院（観光通り線）,,,0,1,21171
国道・古川線(28102),平日,平日_15時43分_系統28102,A1旭町→青森駅（国道・古川線）,,,1,0,28102
新町線(12142),平日,平日_15時43分_系統12142,B1明の星→青森駅（新町線）,,,1,1,12142
新町線(15032),平日,平日_15時43分_系統15032,B1中筒井→青森駅（新町線）,,,1,1,15032
横内環状(14021),平日,平日_15時45分_系統14021,J32横内環状→青森駅（中筒井線）,,,1,1,14021
西バイパス線(41081),平日,平日_15時47分_系統41081,U50西部〈営〉（西バイパス線）,,,0,1,41081
造道・八重田線(49021),平日,平日_15時49分_系統49021,C11浅虫温泉駅（造道・八重田線）,,,0,1,49021
国道・古川線(35162),平日,平日_15時50分_系統35162,A1青森駅（国道・古川線）,,,1,1,35162
石江・新城線(39051),平日,平日_15時51分_系統39051,T50西部〈営〉（石江・新城線）,,,0,0,39051
観光通り線(22021),平日,平日_15時51分_系統22021,K37問屋町（観光通り線）,,,0,1,22021
沖館・新田線(47031),平日,平日_15時53分_系統47031,W54後潟（沖館・新田線）,,,0,1,47031
造道・八重田線(25051),平日,平日_15時53分_系統25051,C13築木館（造道・八重田線）,,,0,1,25051
小柳線(6141),平日,平日_15時55分_系統6141,F10東部〈営〉（小柳線(岡造道経由)）,,,0,1,6141
浪館通り線(38051),平日,平日_15時55分_系統38051,P41細越（浪館通り線）,,,0,0,38051
国道・古川線(45132),平日,平日_15時56分_系統45132,A1青森駅（国道・古川線）,,,1,0,45132
国道・古川線(6162),平日,平日_15時58分_系統6162,A1小柳団地→青森駅（国道・古川線）,,,1,0,6162
浪館通り線(35151),平日,平日_15時59分_系統35151,P40慈恵会病院（浪館通り線）,,,0,1,35151
沖館・新田線(28042),平日,平日_16時00分_系統28042,W53中央大橋→野木和団地（沖館・新田線）,,,1,1,28042
造道・八重田線(39082),平日,平日_16時00分_系統39082,C10県病→東部〈営〉（造道・八重田線）,,,1,1,39082
浜田循環(80041),平日,平日_16時00分_系統80041,K35浜田循環→青森駅（観光通り線）,,,1,1,80041
石江・新城線(39101),平日,平日_16時01分_系統39101,T50西部〈営〉（石江・新城線）,,,0,0,39101
明の星通り線(12141),平日,平日_16時04分_系統12141,G21戸山団地（明の星通り線）,,,0,0,12141
旭町通り線(37031),平日,平日_16時04分_系統37031,M42南高校（旭町通り線）,,,0,1,37031
浪館通り線(36221),平日,平日_16時06分_系統36221,P51三内丸山遺跡（浪館通り線）,,,0,1,36221
明の星通り線(19041),平日,平日_16時07分_系統19041,G38流通団地（明の星通り線）,,,0,1,19041
新町線(49022),平日,平日_16時10分_系統49022,B1青森駅（新町線）,,,1,1,49022
国道・古川線(10012),平日,平日_16時10分_系統10012,A1明の星→青森駅（国道・古川線）,,,1,1,10012
小柳線(6171),平日,平日_16時11分_系統6171,F12県立中央病院（小柳線(桜川経由)）,,,0,1,6171
東バイパス線(56022),平日,平日_16時12分_系統56022,E10東部〈営〉（東バイパス線）,,,0,1,56022
石江・新城線(39191),平日,平日_16時12分_系統39191,T50西部〈営〉（石江・新城線）,,,0,1,39191
石江・新城線(21032),平日,平日_16時13分_系統21032,T50西部〈営〉（石江・新城線）,,,1,0,21032
国道・古川線(39062),平日,平日_16時14分_系統39062,A1青森駅（国道・古川線）,,,1,1,39062
中筒井線(8021),平日,平日_16時14分_系統8021,J24田茂木沢（中筒井線）,,,0,0,8021
旭町通り線(16041),平日,平日_16時15分_系統16041,M31公立大学（旭町通り線）,,,0,1,16041
観光通り線(22021),平日,平日_16時16分_系統22021,K37問屋町（観光通り線）,,,0,1,22021
観光通り線(21081),平日,平日_16時17分_系統21081,K34市民病院（観光通り線）,,,1,1,21081
横内環状(14022),平日,平日_16時18分_系統14022,K32横内環状→青森駅（観光通り線）,,,1,1,14022
国道・古川線(44374),平日,平日_16時21分_系統44374,A1青森駅（国道・古川線）,,,1,1,44374
新町線(19032),平日,平日_16時21分_系統19032,B1中筒井→青森駅（新町線）,,,1,0,19032
松森・浜館線(12061),平日,平日_16時22分_系統12061,H21戸山団地（松森・浜館線）,,,0,0,12061
造道・八重田線(1022),平日,平日_16時23分_系統1022,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1022
国道・古川線(17032),平日,平日_16時26分_系統17032,A1観光通り→青森駅（国道・古川線）,,,1,1,17032
国道・古川線(35162),平日,平日_16時29分_系統35162,A1青森駅（国道・古川線）,,,1,1,35162
小柳線(6171),平日,平日_16時31分_系統6171,F12県立中央病院（小柳線(桜川経由)）,,,0,0,6171
観光通り線(24011),平日,平日_16時32分_系統24011,K33学校教育センター（観光通り線）,,,0,1,24011
滝内・三内線(44373),平日,平日_16時32分_系統44373,R52つくしが丘病院（滝内・三内線）,,,0,1,44373
造道・八重田線(1052),平日,平日_16時32分_系統1052,C10古川→東部〈営〉（造道・八重田線）,,,0,0,1052
観光通り線(16131),平日,平日_16時33分_系統16131,K31公立大学（観光通り線）,,,0,1,16131
沖館・新田線(21082),平日,平日_16時34分_系統21082,W53野木和団地（沖館・新田線）,,,0,1,21082
福祉増進センター(48011),平日,平日_16時35分_系統48011,60しあわせプラザ（福祉増進センター）,,,1,0,48011
国道・古川線(45132),平日,平日_16時35分_系統45132,A1青森駅（国道・古川線）,,,1,0,45132
